section,subsection,page,markers,marker_roles,name,qualifier,address,cross_reference,canvas_fragment,image
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Macpherson Donald,",,54 Up. Ebury st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,732,1063,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Mahon Joseph,",,106 Blackman street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,795,1041,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Mann George,",,39 Cornhill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,856,769,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),a,Newsvenders,Markes Thos.,,25 Foley st. Portland pl,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,982,1091,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†*‖,Publishers; Printers; General Stationers,Marks Lewis J.,,91 Long la. Smithfi,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1047,1080,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖a,Librarians; General Stationers; Newsvenders,"MarshJohn,",,"3Leigh street,Red Lion sq",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1173,1113,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Marsh William,",,24 Old Cavendish street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1237,1113,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Mason Geo.B.,,16 Duke st. Grosvenor sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1302,1113,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Mason J.,,14 City rd. & 66 Paternost.row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1362,1113,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Mason T. jun.,,2 Gt. Russell st.Bloomsby,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1426,1113,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Mason T. sen.,,25 Museum st. Bloomsbry,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1489,1113,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Mason William,",,30 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1552,949,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Mason Wm. A.,,6 Holywell st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1615,1062,63",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*‖,Printers; General Stationers,"Masters Joseph,",,33 Aldersgate street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1677,1113,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Matthews G. K.,,9 Jerusalem pl. Clerkwl,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=618,1745,1112,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"MaynardJames,",,9 Panton st. Haymarket,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1813,1113,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Meaden John,",,352 Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,1875,731,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Metcalf Fred.,,5 Marchmont street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=618,1940,984,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Millard Thomas,",,70 Newgate street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=619,2067,999,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Miller & Field,",,6 Bridge rd. Lambeth,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=624,2130,1069,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Miller John,",,404 Oxford street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=620,2195,859,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Miller Wm.,,3 Upper East Smithfield,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=622,2259,1037,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Mitchell Arch.,,10 Charles st. Middx.hos,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=623,2326,1107,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Mitchell Chas.,,12 Red Lion ct. Fleet st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=624,2390,1106,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†§‖¶b,Publishers; Librarians; General Stationers; Printsellers; Account-book makers,"Mitchell John,",,33 Old Bond street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=624,2452,1106,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Moffat Andrew,",,6 Skinner st. Snowhill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=623,2516,1107,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Mole Wm.,,15 Gt. Russell st. Bloomsby,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=621,2582,1109,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†*‖¶b,Publishers; Printers; General Stationers; Printsellers; Account-book makers,Moon Fran.G.,,20 Threadneedle st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=623,2643,1107,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖§,General Stationers; Librarians,Moore Robt. P.,,32 Store st. Bedford sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=623,2705,1107,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,MorganWm.,,20 Henrietta st.Cvndsh.sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=624,2827,1106,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Morse Edw.,,4 Mortimer st. Cavendish sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=619,2895,1111,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,"Mortimer John,",,21 Wigmore street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=620,2959,1039,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Mott Wm.,,Weybridge pl. Mile end road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3017,1113,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,MountcastleMrs.C.,,10Bedford ct.Cov.gn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=618,3081,1112,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Moxon Edward,",,44 Dover st.Piccadilly,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=619,3148,1111,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c,Bookbinders,Mudie C.&P.,,15St. Martin's ct. Leices.sq.,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3211,1113,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Mudie John Y.,,38 Princes st. Leices. sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3276,1113,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Murcott Chas.,,"63 King street, Soho",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3339,1002,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*‖,Printers; General Stationers,Murphy T.,,10 Denmark ter. Islington,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3400,1113,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖b,General Stationers; Account-book makers,Murray Hen.,,3 Coventry st.Haymarket,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=618,3467,1112,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Murray John,",,50 Albemarle street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3529,994,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Murray John,",,"Mare street, Hackney",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3595,1054,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Murray John,",,101 Edgware road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3657,948,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),¶c†‖,Printsellers; Bookbinders; Publishers; General Stationers,"Murton Charles,",,12 St. Martin's ct,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3718,1107,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Nash Mrs.P.,,"16 Parker's row, Bermonds",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3784,1113,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Nattali M.A.,,19 Southampton st.Cov.gar,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3848,1113,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"New William,",,11 Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3907,721,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Newman A. K. & Co.,who.,32 Leadh.st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,3973,1113,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Newman James,",old,235 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4033,1113,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Newman William,",,160 Fenchurch street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4094,1113,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,Nisbet James & Co.,,21 Berners street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4161,1112,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Noble T.,,79 Fleet st. & 109 Chancery la,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4225,1113,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Norie John W. & Co.,,,Wilson Charles,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4290,1113,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,"Norris John,",,58 Fetter lane,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4355,812,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Oldfield Jesse,",,11 & 12 Bolt ct. Fleet st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4415,1113,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),¶,Printsellers,"Orger & Meryon,",,174 Fenchurch street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4609,1113,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Orr Wm. S. & Co.,,2 & 3 Amen corner,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4676,1090,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Paine Thos.,,"22 Bride lane, Fleet street",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4865,1100,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),b,Account-book makers,Palmer Geo.,,5 Copthall buildings,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,4992,971,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Palmer James,",,14 Union st. Bishopsgate,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5057,1109,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Palmer Wm.,,New Bridge st. Vauxhall,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5122,1113,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Parker P. & P.,,181 Long la. Bermondsey,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5187,1113,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Parker John William,",,445 Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5248,972,63",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c‖,Bookbinders; General Stationers,"Parkins John,",,2 Church st.Westminstr,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5312,1106,63",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,Partrington C.,,38 Portman pl. Edg. rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5378,1111,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Pasco John,",,12 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5440,923,63",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Passarge H.,,13 Compton st. Brunswk. sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5507,1104,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Pattie D.,,10 St. Alban's pl. Edgware rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5569,1110,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Pattie James,",,4 Brydges st. Cov. gardn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5636,1112,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Paul James,",,52 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5700,922,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Pausey Rt.,,27 Exeter st. Knightsbridge,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5760,1107,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Payne & Foss,",,81 Pall mall,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5822,767,66",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,"Peacock & Mansfield,",,18 Salisbury sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=617,5888,1113,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Pearsey Mrs. M. A.,,11 Grafton st. Soho,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,475,1082,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"PearsonWilliam,",,36 Bishopsgate within,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,536,1082,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Perry Miss C.,,9 Lit. Bell al. Coleman st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1758,666,1079,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Pettit James,",,5 Goswell street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,732,848,52",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,"Phillips Miss Ann,",,46 Jas. st. Oxford st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,796,1082,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Phillips Hen.,,21 North Audley street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1758,860,1081,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Pickering Wm.,old,57 Chancery la,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1758,924,1081,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Raven William,",,16 Eyre street hill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1762,2322,959,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Reece John,",,32 Clement's la. Lombard st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1762,2388,1077,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Reeves Wm.,old,7 Bridge ct.Westmin,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1762,2453,1077,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Reid John,",,"3 Crane court, Fleet street",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,2512,1073,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Reid Mrs. M. A.,,22 Felix ter. Liverpl. rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,2578,1078,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Reid William,",,"17 Bath place, New road",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,2642,1078,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Relfe & Fletcher,",,17 Cornhill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,2702,840,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c,Bookbinders,Restell Wm.,,23 Charlotte st. Blkfriars,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,2766,1074,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖,Librarians; General Stationers,"Reynolds John,",,"11 Church row, Aldgt",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1758,2831,1081,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖a,Librarians; General Stationers; Newsvenders,"Rice Charles & Son,",,123 Mount st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,2892,1034,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Richards Henry,",,14 Great Portland st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,2958,1082,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Richardson H.S.,,Stockwell st. Greenwh,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3022,1082,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Richardson James Mallcott,",,23 Cornhill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3084,1082,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖*,Publishers; General Stationers; Printers,"Richardson Pelham,",,23 Cornhill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3149,985,52",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Richardson Rd.,,21 St. John st. Clknwl,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3211,1082,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,Richmond Wm.,,8 Carlton st. Regent st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3274,1082,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Ridgway James & Sons,",,169 Piccadilly,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3335,1082,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Rigby Mrs.J.,,23 Compton st. Brunsw.sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3399,1082,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Rivington J. & G. & F. & J.,,62 St.Paul's,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3465,1082,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,"Roberts Joseph,",,2 Low. Grosvenor pl,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3653,1082,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Robertson Andw.,,"5 Gt.Turnstile,Holborn",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3720,1082,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†¶,Publishers; Printsellers,"Robins Joseph,",,"3 Bride court, Fleet st",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3783,1082,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Robinson Joseph,",,40 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3843,981,63",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Robson & Bowtell,directory publishers,"4 Cloak lane, City",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,3909,1082,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"RoddThomas,",,2 Gt.Newport st.Long acr,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4033,1082,59",0003_p16445coll4:27076.jpg
